filepath,weather,date,cameraid,time,parkingspaceid,Ground Truth,Prediction
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_08.49_C08_252.jpg,SUNNY,2016-01-16,camera8,08.49,252,0,0
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_14.18_C05_297.jpg,OVERCAST,2015-12-03,camera5,14.18,297,1,1
data/PATCHES/OVERCAST/2015-12-03/camera9/O_2015-12-03_10.17_C09_290.jpg,OVERCAST,2015-12-03,camera9,10.17,290,1,1
data/PATCHES/SUNNY/2015-12-17/camera5/S_2015-12-17_10.26_C05_233.jpg,SUNNY,2015-12-17,camera5,10.26,233,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_17.23_C08_248.jpg,SUNNY,2016-01-16,camera8,17.23,248,0,0
data/PATCHES/RAINY/2016-02-12/camera2/R_2016-02-12_09.05_C02_601.jpg,RAINY,2016-02-12,camera2,09.05,601,1,1
data/PATCHES/SUNNY/2016-01-16/camera1/S_2016-01-16_08.05_C01_230.jpg,SUNNY,2016-01-16,camera1,08.05,230,0,0
data/PATCHES/OVERCAST/2015-12-03/camera9/O_2015-12-03_16.17_C09_616.jpg,OVERCAST,2015-12-03,camera9,16.17,616,1,1
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_15.54_C07_282.jpg,RAINY,2015-12-22,camera7,15.54,282,1,1
data/PATCHES/OVERCAST/2015-12-03/camera7/O_2015-12-03_13.50_C07_284.jpg,OVERCAST,2015-12-03,camera7,13.50,284,1,1
data/PATCHES/OVERCAST/2015-12-03/camera6/O_2015-12-03_09.19_C06_279.jpg,OVERCAST,2015-12-03,camera6,09.19,279,0,0
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_08.21_C06_204.jpg,SUNNY,2015-12-17,camera6,08.21,204,1,1
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_15.12_C05_233.jpg,SUNNY,2016-01-16,camera5,15.12,233,0,0
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_09.02_C08_251.jpg,RAINY,2016-02-12,camera8,09.02,251,0,0
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_13.41_C04_229.jpg,RAINY,2016-02-12,camera4,13.41,229,1,1
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_13.24_C06_610.jpg,RAINY,2016-02-12,camera6,13.24,610,1,1
data/PATCHES/SUNNY/2016-01-16/camera9/S_2016-01-16_10.10_C09_293.jpg,SUNNY,2016-01-16,camera9,10.10,293,0,0
data/PATCHES/OVERCAST/2015-12-03/camera9/O_2015-12-03_10.17_C09_327.jpg,OVERCAST,2015-12-03,camera9,10.17,327,1,1
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_07.42_C05_268.jpg,SUNNY,2016-01-16,camera5,07.42,268,0,0
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_12.09_C06_308.jpg,SUNNY,2016-01-16,camera6,12.09,308,0,0
data/PATCHES/RAINY/2015-12-22/camera2/R_2015-12-22_08.17_C02_188.jpg,RAINY,2015-12-22,camera2,08.17,188,0,0
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_16.48_C01_224.jpg,SUNNY,2015-12-17,camera1,16.48,224,1,1
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_08.21_C08_327.jpg,RAINY,2015-12-22,camera8,08.21,327,0,0
data/PATCHES/OVERCAST/2015-12-03/camera7/O_2015-12-03_13.50_C07_276.jpg,OVERCAST,2015-12-03,camera7,13.50,276,0,0
data/PATCHES/SUNNY/2015-12-17/camera5/S_2015-12-17_09.26_C05_232.jpg,SUNNY,2015-12-17,camera5,09.26,232,0,0
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_13.24_C07_248.jpg,SUNNY,2015-12-17,camera7,13.24,248,1,1
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_08.13_C07_322.jpg,SUNNY,2016-01-16,camera7,08.13,322,0,0
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_13.37_C04_229.jpg,SUNNY,2016-01-16,camera4,13.37,229,0,0
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_09.52_C06_271.jpg,RAINY,2015-12-22,camera6,09.52,271,0,0
data/PATCHES/SUNNY/2016-01-16/camera2/S_2016-01-16_16.04_C02_601.jpg,SUNNY,2016-01-16,camera2,16.04,601,0,0
data/PATCHES/OVERCAST/2015-12-03/camera9/O_2015-12-03_09.17_C09_329.jpg,OVERCAST,2015-12-03,camera9,09.17,329,1,1
data/PATCHES/SUNNY/2016-01-16/camera9/S_2016-01-16_09.40_C09_218.jpg,SUNNY,2016-01-16,camera9,09.40,218,0,0
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_07.54_C07_611.jpg,SUNNY,2015-12-17,camera7,07.54,611,0,0
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_12.23_C05_232.jpg,RAINY,2015-12-22,camera5,12.23,232,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_12.51_C08_293.jpg,SUNNY,2016-01-16,camera8,12.51,293,0,0
data/PATCHES/RAINY/2016-02-12/camera9/R_2016-02-12_07.12_C09_290.jpg,RAINY,2016-02-12,camera9,07.12,290,0,0
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_16.12_C05_298.jpg,SUNNY,2016-01-16,camera5,16.12,298,0,0
data/PATCHES/RAINY/2016-02-12/camera9/R_2016-02-12_17.12_C09_294.jpg,RAINY,2016-02-12,camera9,17.12,294,1,1
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_16.24_C07_278.jpg,SUNNY,2015-12-17,camera7,16.24,278,0,0
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_12.12_C05_302.jpg,SUNNY,2016-01-16,camera5,12.12,302,0,0
data/PATCHES/RAINY/2015-12-22/camera1/R_2015-12-22_08.48_C01_190.jpg,RAINY,2015-12-22,camera1,08.48,190,0,0
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_12.51_C08_318.jpg,SUNNY,2016-01-16,camera8,12.51,318,1,1
data/PATCHES/RAINY/2016-02-12/camera7/R_2016-02-12_10.25_C07_243.jpg,RAINY,2016-02-12,camera7,10.25,243,1,1
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_14.10_C01_224.jpg,RAINY,2016-02-12,camera1,14.10,224,1,1
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_15.48_C05_267.jpg,OVERCAST,2015-12-03,camera5,15.48,267,0,0
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_08.31_C08_282.jpg,RAINY,2016-02-12,camera8,08.31,282,0,0
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_07.40_C01_186.jpg,RAINY,2016-02-12,camera1,07.40,186,0,0
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_14.24_C07_207.jpg,SUNNY,2015-12-17,camera7,14.24,207,0,0
data/PATCHES/SUNNY/2015-12-17/camera4/S_2015-12-17_08.21_C04_227.jpg,SUNNY,2015-12-17,camera4,08.21,227,0,0
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_14.08_C08_211.jpg,RAINY,2016-02-12,camera8,14.08,211,1,1
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_12.22_C06_235.jpg,RAINY,2015-12-22,camera6,12.22,235,1,1
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_16.52_C06_314.jpg,RAINY,2015-12-22,camera6,16.52,314,0,0
data/PATCHES/OVERCAST/2015-12-03/camera7/O_2015-12-03_10.50_C07_311.jpg,OVERCAST,2015-12-03,camera7,10.50,311,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_08.49_C08_215.jpg,SUNNY,2016-01-16,camera8,08.49,215,0,0
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_10.41_C01_603.jpg,OVERCAST,2015-12-03,camera1,10.41,603,1,1
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_11.53_C05_197.jpg,RAINY,2015-12-22,camera5,11.53,197,1,1
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_11.23_C05_308.jpg,RAINY,2015-12-22,camera5,11.23,308,1,1
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_14.15_C08_290.jpg,SUNNY,2015-12-17,camera8,14.15,290,1,1
data/PATCHES/RAINY/2015-12-22/camera1/R_2015-12-22_13.18_C01_193.jpg,RAINY,2015-12-22,camera1,13.18,193,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_08.11_C08_255.jpg,OVERCAST,2015-12-03,camera8,08.11,255,0,0
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_13.21_C08_216.jpg,SUNNY,2016-01-16,camera8,13.21,216,0,0
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_09.24_C07_276.jpg,RAINY,2015-12-22,camera7,09.24,276,0,0
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_12.21_C08_317.jpg,SUNNY,2016-01-16,camera8,12.21,317,0,0
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_13.54_C07_279.jpg,SUNNY,2015-12-17,camera7,13.54,279,1,1
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_14.48_C01_267.jpg,SUNNY,2015-12-17,camera1,14.48,267,1,1
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_12.54_C07_211.jpg,RAINY,2015-12-22,camera7,12.54,211,1,1
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_08.23_C05_302.jpg,RAINY,2015-12-22,camera5,08.23,302,0,0
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_14.42_C05_303.jpg,SUNNY,2016-01-16,camera5,14.42,303,0,0
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_07.37_C04_222.jpg,SUNNY,2016-01-16,camera4,07.37,222,0,0
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_09.30_C05_301.jpg,RAINY,2016-02-12,camera5,09.30,301,0,0
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_07.40_C08_216.jpg,SUNNY,2015-12-17,camera8,07.40,216,0,0
data/PATCHES/RAINY/2015-12-22/camera1/R_2015-12-22_14.18_C01_193.jpg,RAINY,2015-12-22,camera1,14.18,193,1,1
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_10.39_C06_233.jpg,SUNNY,2016-01-16,camera6,10.39,233,0,0
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_13.25_C08_288.jpg,RAINY,2015-12-22,camera8,13.25,288,0,0
data/PATCHES/SUNNY/2016-01-16/camera1/S_2016-01-16_15.35_C01_605.jpg,SUNNY,2016-01-16,camera1,15.35,605,0,0
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_09.17_C04_304.jpg,OVERCAST,2015-12-03,camera4,09.17,304,0,0
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_07.42_C05_298.jpg,SUNNY,2016-01-16,camera5,07.42,298,0,0
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_14.08_C08_326.jpg,RAINY,2016-02-12,camera8,14.08,326,1,1
data/PATCHES/SUNNY/2016-01-16/camera9/S_2016-01-16_11.10_C09_616.jpg,SUNNY,2016-01-16,camera9,11.10,616,0,0
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_07.48_C01_221.jpg,SUNNY,2015-12-17,camera1,07.48,221,1,1
data/PATCHES/SUNNY/2015-12-17/camera3/S_2015-12-17_13.48_C03_189.jpg,SUNNY,2015-12-17,camera3,13.48,189,0,0
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_16.21_C06_279.jpg,SUNNY,2015-12-17,camera6,16.21,279,1,1
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_13.07_C04_266.jpg,SUNNY,2016-01-16,camera4,13.07,266,0,0
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_12.54_C07_244.jpg,RAINY,2015-12-22,camera7,12.54,244,1,1
data/PATCHES/OVERCAST/2015-12-03/camera9/O_2015-12-03_10.47_C09_258.jpg,OVERCAST,2015-12-03,camera9,10.47,258,1,1
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_10.00_C05_311.jpg,RAINY,2016-02-12,camera5,10.00,311,1,1
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_12.48_C05_266.jpg,OVERCAST,2015-12-03,camera5,12.48,266,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_14.20_C08_285.jpg,OVERCAST,2015-12-03,camera8,14.20,285,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_13.19_C08_217.jpg,OVERCAST,2015-12-03,camera8,13.19,217,1,1
data/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_09.21_C04_265.jpg,RAINY,2015-12-22,camera4,09.21,265,0,1
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_07.47_C04_224.jpg,OVERCAST,2015-12-03,camera4,07.47,224,0,0
data/PATCHES/RAINY/2015-12-22/camera1/R_2015-12-22_12.18_C01_606.jpg,RAINY,2015-12-22,camera1,12.18,606,1,1
data/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_15.51_C04_194.jpg,RAINY,2015-12-22,camera4,15.51,194,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_08.41_C08_250.jpg,OVERCAST,2015-12-03,camera8,08.41,250,0,0
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_09.48_C05_198.jpg,OVERCAST,2015-12-03,camera5,09.48,198,1,1
data/PATCHES/RAINY/2015-12-22/camera3/R_2015-12-22_07.48_C03_297.jpg,RAINY,2015-12-22,camera3,07.48,297,1,1
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_08.30_C05_230.jpg,RAINY,2016-02-12,camera5,08.30,230,0,0
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_12.21_C06_232.jpg,SUNNY,2015-12-17,camera6,12.21,232,1,1
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_09.24_C07_612.jpg,RAINY,2015-12-22,camera7,09.24,612,0,0
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_10.48_C05_306.jpg,OVERCAST,2015-12-03,camera5,10.48,306,1,1
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_12.21_C06_276.jpg,SUNNY,2015-12-17,camera6,12.21,276,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_08.19_C08_325.jpg,SUNNY,2016-01-16,camera8,08.19,325,0,0
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_14.43_C07_276.jpg,SUNNY,2016-01-16,camera7,14.43,276,0,0
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_11.24_C07_242.jpg,SUNNY,2015-12-17,camera7,11.24,242,1,1
data/PATCHES/SUNNY/2015-12-17/camera4/S_2015-12-17_13.21_C04_196.jpg,SUNNY,2015-12-17,camera4,13.21,196,1,1
data/PATCHES/OVERCAST/2015-12-03/camera3/O_2015-12-03_10.46_C03_605.jpg,OVERCAST,2015-12-03,camera3,10.46,605,1,1
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_08.18_C05_267.jpg,OVERCAST,2015-12-03,camera5,08.18,267,0,0
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_12.48_C08_327.jpg,OVERCAST,2015-12-03,camera8,12.48,327,1,1
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_15.40_C08_320.jpg,RAINY,2016-02-12,camera8,15.40,320,1,1
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_08.10_C01_607.jpg,RAINY,2016-02-12,camera1,08.10,607,1,1
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_09.47_C04_265.jpg,OVERCAST,2015-12-03,camera4,09.47,265,1,1
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_12.24_C09_616.jpg,RAINY,2015-12-22,camera9,12.24,616,1,1
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_09.00_C05_202.jpg,RAINY,2016-02-12,camera5,09.00,202,0,0
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_17.41_C04_269.jpg,RAINY,2016-02-12,camera4,17.41,269,1,1
data/PATCHES/OVERCAST/2015-12-03/camera3/O_2015-12-03_15.46_C03_223.jpg,OVERCAST,2015-12-03,camera3,15.46,223,1,1
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_08.10_C08_253.jpg,SUNNY,2015-12-17,camera8,08.10,253,1,1
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_11.41_C04_231.jpg,RAINY,2016-02-12,camera4,11.41,231,1,1
data/PATCHES/RAINY/2016-02-12/camera3/R_2016-02-12_07.36_C03_605.jpg,RAINY,2016-02-12,camera3,07.36,605,0,0
data/PATCHES/SUNNY/2015-12-17/camera5/S_2015-12-17_15.56_C05_202.jpg,SUNNY,2015-12-17,camera5,15.56,202,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_07.48_C08_214.jpg,SUNNY,2016-01-16,camera8,07.48,214,0,0
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_11.24_C09_254.jpg,SUNNY,2015-12-17,camera9,11.24,254,1,1
data/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_09.51_C04_221.jpg,RAINY,2015-12-22,camera4,09.51,221,1,1
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_12.54_C08_316.jpg,RAINY,2015-12-22,camera8,12.54,316,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_08.19_C08_327.jpg,SUNNY,2016-01-16,camera8,08.19,327,0,0
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_09.54_C09_325.jpg,SUNNY,2015-12-17,camera9,09.54,325,0,0
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_12.47_C04_229.jpg,OVERCAST,2015-12-03,camera4,12.47,229,1,1
data/PATCHES/RAINY/2016-02-12/camera7/R_2016-02-12_07.54_C07_207.jpg,RAINY,2016-02-12,camera7,07.54,207,0,0
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_11.17_C04_196.jpg,OVERCAST,2015-12-03,camera4,11.17,196,1,1
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_13.14_C08_255.jpg,SUNNY,2015-12-17,camera8,13.14,255,1,1
data/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_15.51_C04_230.jpg,RAINY,2015-12-22,camera4,15.51,230,1,1
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_10.54_C06_239.jpg,RAINY,2016-02-12,camera6,10.54,239,1,1
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_15.43_C07_612.jpg,SUNNY,2016-01-16,camera7,15.43,612,0,0
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_14.08_C08_288.jpg,RAINY,2016-02-12,camera8,14.08,288,1,1
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_15.16_C08_282.jpg,SUNNY,2015-12-17,camera8,15.16,282,1,1
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_11.18_C05_275.jpg,OVERCAST,2015-12-03,camera5,11.18,275,1,1
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_09.48_C01_605.jpg,SUNNY,2015-12-17,camera1,09.48,605,1,1
data/PATCHES/RAINY/2016-02-12/camera3/R_2016-02-12_09.36_C03_193.jpg,RAINY,2016-02-12,camera3,09.36,193,1,1
data/PATCHES/SUNNY/2016-01-16/camera3/S_2016-01-16_07.35_C03_222.jpg,SUNNY,2016-01-16,camera3,07.35,222,0,0
data/PATCHES/SUNNY/2015-12-17/camera3/S_2015-12-17_08.18_C03_225.jpg,SUNNY,2015-12-17,camera3,08.18,225,0,0
data/PATCHES/SUNNY/2016-01-16/camera1/S_2016-01-16_15.35_C01_189.jpg,SUNNY,2016-01-16,camera1,15.35,189,0,0
data/PATCHES/OVERCAST/2015-12-03/camera6/O_2015-12-03_14.49_C06_201.jpg,OVERCAST,2015-12-03,camera6,14.49,201,1,1
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_11.52_C06_271.jpg,RAINY,2015-12-22,camera6,11.52,271,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_11.51_C08_214.jpg,SUNNY,2016-01-16,camera8,11.51,214,0,0
data/PATCHES/OVERCAST/2015-12-03/camera7/O_2015-12-03_08.20_C07_210.jpg,OVERCAST,2015-12-03,camera7,08.20,210,0,0
data/PATCHES/OVERCAST/2015-12-03/camera6/O_2015-12-03_12.49_C06_234.jpg,OVERCAST,2015-12-03,camera6,12.49,234,1,1
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_11.24_C07_245.jpg,RAINY,2015-12-22,camera7,11.24,245,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_13.52_C08_329.jpg,SUNNY,2016-01-16,camera8,13.52,329,0,0
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_16.51_C06_268.jpg,SUNNY,2015-12-17,camera6,16.51,268,1,1
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_07.17_C04_229.jpg,OVERCAST,2015-12-03,camera4,07.17,229,0,0
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_11.22_C08_293.jpg,RAINY,2015-12-22,camera8,11.22,293,1,1
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_10.18_C05_303.jpg,OVERCAST,2015-12-03,camera5,10.18,303,1,1
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_17.13_C07_277.jpg,SUNNY,2016-01-16,camera7,17.13,277,0,0
data/PATCHES/RAINY/2016-02-12/camera7/R_2016-02-12_09.25_C07_317.jpg,RAINY,2016-02-12,camera7,09.25,317,0,0
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_13.54_C09_293.jpg,RAINY,2015-12-22,camera9,13.54,293,1,1
data/PATCHES/OVERCAST/2015-12-03/camera6/O_2015-12-03_12.49_C06_270.jpg,OVERCAST,2015-12-03,camera6,12.49,270,1,1
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_11.09_C06_238.jpg,SUNNY,2016-01-16,camera6,11.09,238,0,0
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_09.43_C07_209.jpg,SUNNY,2016-01-16,camera7,09.43,209,0,0
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_13.21_C06_232.jpg,SUNNY,2015-12-17,camera6,13.21,232,1,1
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_10.54_C07_246.jpg,RAINY,2015-12-22,camera7,10.54,246,1,1
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_13.41_C01_230.jpg,OVERCAST,2015-12-03,camera1,13.41,230,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_08.41_C08_282.jpg,OVERCAST,2015-12-03,camera8,08.41,282,0,0
data/PATCHES/RAINY/2016-02-12/camera7/R_2016-02-12_07.54_C07_313.jpg,RAINY,2016-02-12,camera7,07.54,313,0,0
data/PATCHES/SUNNY/2016-01-16/camera3/S_2016-01-16_17.05_C03_192.jpg,SUNNY,2016-01-16,camera3,17.05,192,0,0
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_12.21_C08_280.jpg,SUNNY,2016-01-16,camera8,12.21,280,0,0
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_13.53_C05_266.jpg,RAINY,2015-12-22,camera5,13.53,266,1,1
data/PATCHES/OVERCAST/2015-12-03/camera3/O_2015-12-03_15.16_C03_222.jpg,OVERCAST,2015-12-03,camera3,15.16,222,1,1
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_15.23_C05_230.jpg,RAINY,2015-12-22,camera5,15.23,230,1,1
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_09.42_C05_232.jpg,SUNNY,2016-01-16,camera5,09.42,232,0,0
data/PATCHES/SUNNY/2015-12-17/camera4/S_2015-12-17_11.21_C04_268.jpg,SUNNY,2015-12-17,camera4,11.21,268,1,1
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_16.11_C08_615.jpg,RAINY,2016-02-12,camera8,16.11,615,0,0
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_14.11_C04_230.jpg,RAINY,2016-02-12,camera4,14.11,230,1,1
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_11.17_C04_306.jpg,OVERCAST,2015-12-03,camera4,11.17,306,1,1
data/PATCHES/RAINY/2016-02-12/camera9/R_2016-02-12_12.42_C09_256.jpg,RAINY,2016-02-12,camera9,12.42,256,1,1
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_16.54_C06_236.jpg,RAINY,2016-02-12,camera6,16.54,236,0,0
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_15.57_C08_314.jpg,RAINY,2015-12-22,camera8,15.57,314,1,1
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_10.47_C04_269.jpg,OVERCAST,2015-12-03,camera4,10.47,269,1,1
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_13.54_C07_243.jpg,SUNNY,2015-12-17,camera7,13.54,243,1,1
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_15.23_C05_269.jpg,RAINY,2015-12-22,camera5,15.23,269,0,0
data/PATCHES/RAINY/2015-12-22/camera1/R_2015-12-22_08.18_C01_190.jpg,RAINY,2015-12-22,camera1,08.18,190,0,0
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_13.40_C01_193.jpg,RAINY,2016-02-12,camera1,13.40,193,1,1
data/PATCHES/RAINY/2016-02-12/camera3/R_2016-02-12_16.36_C03_297.jpg,RAINY,2016-02-12,camera3,16.36,297,0,1
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_07.30_C05_297.jpg,RAINY,2016-02-12,camera5,07.30,297,0,0
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_09.39_C06_317.jpg,SUNNY,2016-01-16,camera6,09.39,317,0,0
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_11.23_C05_265.jpg,RAINY,2015-12-22,camera5,11.23,265,1,1
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_08.21_C08_213.jpg,RAINY,2015-12-22,camera8,08.21,213,0,0
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_09.17_C04_303.jpg,OVERCAST,2015-12-03,camera4,09.17,303,0,0
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_08.39_C06_310.jpg,SUNNY,2016-01-16,camera6,08.39,310,0,0
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_13.12_C05_199.jpg,SUNNY,2016-01-16,camera5,13.12,199,0,0
data/PATCHES/SUNNY/2016-01-16/camera9/S_2016-01-16_14.40_C09_617.jpg,SUNNY,2016-01-16,camera9,14.40,617,0,0
