PLID,PSID,Longitude,Latitude
3,933,-1.9126,52.44363
3,934,-1.91261,52.44362
3,935,-1.91262,52.44361
3,936,-1.91263,52.4436
3,937,-1.91264,52.44359
3,938,-1.91265,52.44358
3,939,-1.91266,52.44357
3,940,-1.91267,52.44356
3,941,-1.91268,52.44355
3,942,-1.91269,52.44354
3,943,-1.9127,52.44353
3,944,-1.91271,52.44352
3,945,-1.91272,52.44351
3,946,-1.91273,52.4435
3,947,-1.91274,52.44349
3,948,-1.91275,52.44348
3,949,-1.91276,52.44347
3,950,-1.91277,52.44346
3,951,-1.91278,52.44345
3,952,-1.91279,52.44344
3,953,-1.9128,52.44343
3,954,-1.91281,52.44342
3,955,-1.91282,52.44341
3,956,-1.91283,52.4434
3,957,-1.91284,52.44339
3,958,-1.91285,52.44338
3,959,-1.91286,52.44337
3,960,-1.91287,52.44336
3,961,-1.91288,52.44335
3,962,-1.91289,52.44334
3,963,-1.9129,52.44333
3,964,-1.91291,52.44332
3,965,-1.91292,52.44331
3,966,-1.91293,52.4433
3,967,-1.91294,52.44329
3,968,-1.91295,52.44328
3,969,-1.91296,52.44327
3,970,-1.91297,52.44326
3,971,-1.91298,52.44325
3,972,-1.91299,52.44324
3,973,-1.913,52.44323
3,974,-1.91301,52.44322
3,975,-1.91302,52.44321
3,976,-1.91303,52.4432
3,977,-1.91304,52.44319
3,978,-1.91305,52.44318
3,979,-1.91306,52.44317
3,980,-1.91307,52.44316
3,981,-1.91308,52.44315
3,982,-1.91309,52.44314
3,983,-1.9131,52.44313
3,984,-1.91311,52.44312
3,985,-1.91312,52.44311
3,986,-1.91313,52.4431
3,987,-1.91314,52.44309
3,988,-1.91315,52.44308
3,989,-1.91316,52.44307
3,990,-1.91317,52.44306
3,991,-1.91318,52.44305
3,992,-1.91319,52.44304
3,993,-1.9132,52.44303
3,994,-1.91321,52.44302
3,995,-1.91322,52.44301
3,996,-1.91323,52.443
3,997,-1.91324,52.44299
3,998,-1.91325,52.44298
3,999,-1.91326,52.44297
3,1000,-1.91327,52.44296
3,1001,-1.91328,52.44295
3,1002,-1.91329,52.44294
3,1003,-1.9133,52.44293
3,1004,-1.91331,52.44292
3,1005,-1.91332,52.44291
3,1006,-1.91333,52.4429
3,1007,-1.91334,52.44289
3,1008,-1.91335,52.44288
3,1009,-1.91336,52.44287
3,1010,-1.91337,52.44286
3,1011,-1.91338,52.44285
3,1012,-1.91339,52.44284
3,1013,-1.9134,52.44283
3,1014,-1.91341,52.44282
3,1015,-1.91342,52.44281
3,1016,-1.91343,52.4428
3,1017,-1.91344,52.44279
3,1018,-1.91345,52.44278
3,1019,-1.91346,52.44277
3,1020,-1.91347,52.44276
3,1021,-1.91348,52.44275
3,1022,-1.91349,52.44274
3,1023,-1.9135,52.44273
3,1024,-1.91351,52.44272
3,1025,-1.91352,52.44271
3,1026,-1.91353,52.4427
3,1027,-1.91354,52.44269
3,1028,-1.91355,52.44268
3,1029,-1.91356,52.44267
3,1030,-1.91357,52.44266
3,1031,-1.91358,52.44265
3,1032,-1.91359,52.44264
3,1033,-1.9136,52.44263
3,1034,-1.91361,52.44262
3,1035,-1.91362,52.44261
3,1036,-1.91363,52.4426
3,1037,-1.91364,52.44259
3,1038,-1.91365,52.44258
3,1039,-1.91366,52.44257
3,1040,-1.91367,52.44256
3,1041,-1.91368,52.44255
3,1042,-1.91369,52.44254
3,1043,-1.9137,52.44253
3,1044,-1.91371,52.44252
3,1045,-1.91372,52.44251
3,1046,-1.91373,52.4425
3,1047,-1.91374,52.44249
3,1048,-1.91375,52.44248
3,1049,-1.91376,52.44247
3,1050,-1.91377,52.44246
3,1051,-1.91378,52.44245
3,1052,-1.91379,52.44244
3,1053,-1.9138,52.44243
3,1054,-1.91381,52.44242
3,1055,-1.91382,52.44241
3,1056,-1.91383,52.4424
3,1057,-1.91384,52.44239
3,1058,-1.91385,52.44238
3,1059,-1.91386,52.44237
3,1060,-1.91387,52.44236
3,1061,-1.91388,52.44235
3,1062,-1.91389,52.44234
3,1063,-1.9139,52.44233
3,1064,-1.91391,52.44232
3,1065,-1.91392,52.44231
3,1066,-1.91393,52.4423
3,1067,-1.91394,52.44229
3,1068,-1.91395,52.44228
3,1069,-1.91396,52.44227
3,1070,-1.91397,52.44226
3,1071,-1.91398,52.44225
3,1072,-1.91399,52.44224
3,1073,-1.914,52.44223
3,1074,-1.91401,52.44222
3,1075,-1.91402,52.44221
3,1076,-1.91403,52.4422
3,1077,-1.91404,52.44219
3,1078,-1.91405,52.44218
3,1079,-1.91406,52.44217
3,1080,-1.91407,52.44216
3,1081,-1.91408,52.44215
3,1082,-1.91409,52.44214
3,1083,-1.9141,52.44213
3,1084,-1.91411,52.44212
3,1085,-1.91412,52.44211
3,1086,-1.91413,52.4421
3,1087,-1.91414,52.44209
3,1088,-1.91415,52.44208
3,1089,-1.91416,52.44207
3,1090,-1.91417,52.44206
3,1091,-1.91418,52.44205
3,1092,-1.91419,52.44204
3,1093,-1.9142,52.44203
3,1094,-1.91421,52.44202
3,1095,-1.91422,52.44201
3,1096,-1.91423,52.442
3,1097,-1.91424,52.44199
3,1098,-1.91425,52.44198
3,1099,-1.91426,52.44197
3,1100,-1.91427,52.44196
3,1101,-1.91428,52.44195
3,1102,-1.91429,52.44194
3,1103,-1.9143,52.44193
3,1104,-1.91431,52.44192
3,1105,-1.91432,52.44191
3,1106,-1.91433,52.4419
3,1107,-1.91434,52.44189
3,1108,-1.91435,52.44188
3,1109,-1.91436,52.44187
3,1110,-1.91437,52.44186
3,1111,-1.91438,52.44185
3,1112,-1.91439,52.44184
3,1113,-1.9144,52.44183
3,1114,-1.91441,52.44182
3,1115,-1.91442,52.44181
3,1116,-1.91443,52.4418
3,1117,-1.91444,52.44179
3,1118,-1.91445,52.44178
3,1119,-1.91446,52.44177
3,1120,-1.91447,52.44176
3,1121,-1.91448,52.44175
3,1122,-1.91449,52.44174
3,1123,-1.9145,52.44173
3,1124,-1.91451,52.44172
3,1125,-1.91452,52.44171
3,1126,-1.91453,52.4417
3,1127,-1.91454,52.44169
3,1128,-1.91455,52.44168
3,1129,-1.91456,52.44167
3,1130,-1.91457,52.44166
3,1131,-1.91458,52.44165
3,1132,-1.91459,52.44164
3,1133,-1.9146,52.44163
3,1134,-1.91461,52.44162
3,1135,-1.91462,52.44161
3,1136,-1.91463,52.4416
3,1137,-1.91464,52.44159
3,1138,-1.91465,52.44158
3,1139,-1.91466,52.44157
3,1140,-1.91467,52.44156
3,1141,-1.91468,52.44155
3,1142,-1.91469,52.44154
3,1143,-1.9147,52.44153
3,1144,-1.91471,52.44152
3,1145,-1.91472,52.44151
3,1146,-1.91473,52.4415
3,1147,-1.91474,52.44149
3,1148,-1.91475,52.44148
3,1149,-1.91476,52.44147
3,1150,-1.91477,52.44146
3,1151,-1.91478,52.44145
3,1152,-1.91479,52.44144
3,1153,-1.9148,52.44143
3,1154,-1.91481,52.44142
3,1155,-1.91482,52.44141
3,1156,-1.91483,52.4414
3,1157,-1.91484,52.44139
3,1158,-1.91485,52.44138
3,1159,-1.91486,52.44137
3,1160,-1.91487,52.44136
3,1161,-1.91488,52.44135
3,1162,-1.91489,52.44134
3,1163,-1.9149,52.44133
3,1164,-1.91491,52.44132
3,1165,-1.91492,52.44131
3,1166,-1.91493,52.4413
3,1167,-1.91494,52.44129
3,1168,-1.91495,52.44128
3,1169,-1.91496,52.44127
3,1170,-1.91497,52.44126
3,1171,-1.91498,52.44125
3,1172,-1.91499,52.44124
3,1173,-1.915,52.44123
3,1174,-1.91501,52.44122
3,1175,-1.91502,52.44121
3,1176,-1.91503,52.4412
3,1177,-1.91504,52.44119
3,1178,-1.91505,52.44118
3,1179,-1.91506,52.44117
3,1180,-1.91507,52.44116
3,1181,-1.91508,52.44115
3,1182,-1.91509,52.44114
3,1183,-1.9151,52.44113
3,1184,-1.91511,52.44112
3,1185,-1.91512,52.44111
3,1186,-1.91513,52.4411
3,1187,-1.91514,52.44109
3,1188,-1.91515,52.44108
3,1189,-1.91516,52.44107
3,1190,-1.91517,52.44106
3,1191,-1.91518,52.44105
3,1192,-1.91519,52.44104
3,1193,-1.9152,52.44103
3,1194,-1.91521,52.44102
3,1195,-1.91522,52.44101
3,1196,-1.91523,52.441
3,1197,-1.91524,52.44099
3,1198,-1.91525,52.44098
3,1199,-1.91526,52.44097
3,1200,-1.91527,52.44096
3,1201,-1.91528,52.44095
3,1202,-1.91529,52.44094
3,1203,-1.9153,52.44093
3,1204,-1.91531,52.44092
3,1205,-1.91532,52.44091
3,1206,-1.91533,52.4409
3,1207,-1.91534,52.44089
3,1208,-1.91535,52.44088
3,1209,-1.91536,52.44087
3,1210,-1.91537,52.44086
3,1211,-1.91538,52.44085
3,1212,-1.91539,52.44084
3,1213,-1.9154,52.44083
3,1214,-1.91541,52.44082
3,1215,-1.91542,52.44081
3,1216,-1.91543,52.4408
3,1217,-1.91544,52.44079
3,1218,-1.91545,52.44078
3,1219,-1.91546,52.44077
3,1220,-1.91547,52.44076
3,1221,-1.91548,52.44075
3,1222,-1.91549,52.44074
3,1223,-1.9155,52.44073
3,1224,-1.91551,52.44072
3,1225,-1.91552,52.44071
3,1226,-1.91553,52.4407
3,1227,-1.91554,52.44069
3,1228,-1.91555,52.44068
3,1229,-1.91556,52.44067
3,1230,-1.91557,52.44066
3,1231,-1.91558,52.44065
3,1232,-1.91559,52.44064
3,1233,-1.9156,52.44063
3,1234,-1.91561,52.44062
3,1235,-1.91562,52.44061
3,1236,-1.91563,52.4406
3,1237,-1.91564,52.44059
3,1238,-1.91565,52.44058
3,1239,-1.91566,52.44057
3,1240,-1.91567,52.44056
3,1241,-1.91568,52.44055
3,1242,-1.91569,52.44054
3,1243,-1.9157,52.44053
3,1244,-1.91571,52.44052
3,1245,-1.91572,52.44051
3,1246,-1.91573,52.4405
3,1247,-1.91574,52.44049
3,1248,-1.91575,52.44048
3,1249,-1.91576,52.44047
3,1250,-1.91577,52.44046
3,1251,-1.91578,52.44045
3,1252,-1.91579,52.44044
3,1253,-1.9158,52.44043
3,1254,-1.91581,52.44042
3,1255,-1.91582,52.44041
3,1256,-1.91583,52.4404
3,1257,-1.91584,52.44039
3,1258,-1.91585,52.44038
3,1259,-1.91586,52.44037
3,1260,-1.91587,52.44036
3,1261,-1.91588,52.44035
3,1262,-1.91589,52.44034
3,1263,-1.9159,52.44033
3,1264,-1.91591,52.44032
3,1265,-1.91592,52.44031
3,1266,-1.91593,52.4403
3,1267,-1.91594,52.44029
3,1268,-1.91595,52.44028
3,1269,-1.91596,52.44027
3,1270,-1.91597,52.44026
3,1271,-1.91598,52.44025
3,1272,-1.91599,52.44024
3,1273,-1.916,52.44023
3,1274,-1.91601,52.44022
3,1275,-1.91602,52.44021
3,1276,-1.91603,52.4402
3,1277,-1.91604,52.44019
3,1278,-1.91605,52.44018
3,1279,-1.91606,52.44017
3,1280,-1.91607,52.44016
3,1281,-1.91608,52.44015
3,1282,-1.91609,52.44014
3,1283,-1.9161,52.44013
3,1284,-1.91611,52.44012
3,1285,-1.91612,52.44011
3,1286,-1.91613,52.4401
3,1287,-1.91614,52.44009
3,1288,-1.91615,52.44008
3,1289,-1.91616,52.44007
3,1290,-1.91617,52.44006
3,1291,-1.91618,52.44005
3,1292,-1.91619,52.44004
3,1293,-1.9162,52.44003
3,1294,-1.91621,52.44002
3,1295,-1.91622,52.44001
3,1296,-1.91623,52.44
3,1297,-1.91624,52.43999
3,1298,-1.91625,52.43998
3,1299,-1.91626,52.43997
3,1300,-1.91627,52.43996
3,1301,-1.91628,52.43995
3,1302,-1.91629,52.43994
3,1303,-1.9163,52.43993
3,1304,-1.91631,52.43992
3,1305,-1.91632,52.43991
3,1306,-1.91633,52.4399
3,1307,-1.91634,52.43989
3,1308,-1.91635,52.43988
3,1309,-1.91636,52.43987
3,1310,-1.91637,52.43986
3,1311,-1.91638,52.43985
3,1312,-1.91639,52.43984
3,1313,-1.9164,52.43983
3,1314,-1.91641,52.43982
3,1315,-1.91642,52.43981
3,1316,-1.91643,52.4398
3,1317,-1.91644,52.43979
3,1318,-1.91645,52.43978
3,1319,-1.91646,52.43977
3,1320,-1.91647,52.43976
3,1321,-1.91648,52.43975
3,1322,-1.91649,52.43974
3,1323,-1.9165,52.43973
3,1324,-1.91651,52.43972
3,1325,-1.91652,52.43971
3,1326,-1.9122,52.44403
3,1327,-1.91219,52.44404
3,1328,-1.91218,52.44405
3,1329,-1.91217,52.44406
3,1330,-1.91216,52.44407
3,1331,-1.91215,52.44408
3,1332,-1.91214,52.44409
3,1333,-1.91213,52.4441
3,1334,-1.91212,52.44411
3,1335,-1.91211,52.44412
3,1336,-1.9121,52.44413
3,1337,-1.91209,52.44414
3,1338,-1.91208,52.44415
3,1339,-1.91207,52.44416
3,1340,-1.91206,52.44417
3,1341,-1.91205,52.44418
3,1342,-1.91204,52.44419
3,1343,-1.91203,52.4442
3,1344,-1.91202,52.44421
3,1345,-1.91201,52.44422
3,1346,-1.912,52.44423
3,1347,-1.91199,52.44424
3,1348,-1.91198,52.44425
3,1349,-1.91197,52.44426
3,1350,-1.91196,52.44427
3,1351,-1.91195,52.44428
3,1352,-1.91194,52.44429
3,1353,-1.91193,52.4443
3,1354,-1.91192,52.44431
3,1355,-1.91191,52.44432
3,1356,-1.9119,52.44433
3,1357,-1.91189,52.44434
3,1358,-1.91188,52.44435
3,1359,-1.91187,52.44436
3,1360,-1.91186,52.44437
3,1361,-1.91185,52.44438
3,1362,-1.91184,52.44439
3,1363,-1.91183,52.4444
3,1364,-1.91182,52.44441
3,1365,-1.91181,52.44442
3,1366,-1.9118,52.44443
3,1367,-1.91179,52.44444
3,1368,-1.91178,52.44445
3,1369,-1.91177,52.44446
3,1370,-1.91176,52.44447
3,1371,-1.91175,52.44448
3,1372,-1.91174,52.44449
3,1373,-1.91173,52.4445
3,1374,-1.91172,52.44451
3,1375,-1.91171,52.44452
3,1376,-1.9117,52.44453
3,1377,-1.91169,52.44454
3,1378,-1.91168,52.44455
3,1379,-1.91167,52.44456
3,1380,-1.91166,52.44457
3,1381,-1.91165,52.44458
3,1382,-1.91164,52.44459
3,1383,-1.91163,52.4446
3,1384,-1.91162,52.44461
3,1385,-1.91161,52.44462
3,1386,-1.9116,52.44463
3,1387,-1.91159,52.44464
3,1388,-1.91158,52.44465
3,1389,-1.91157,52.44466
3,1390,-1.91156,52.44467
3,1391,-1.91155,52.44468
3,1392,-1.91154,52.44469
3,1393,-1.91153,52.4447
3,1394,-1.91152,52.44471
3,1395,-1.91151,52.44472
3,1396,-1.9115,52.44473
3,1397,-1.91149,52.44474
3,1398,-1.91148,52.44475
3,1399,-1.91147,52.44476
3,1400,-1.91146,52.44477
3,1401,-1.91145,52.44478
3,1402,-1.91144,52.44479
3,1403,-1.91143,52.4448
3,1404,-1.91142,52.44481
3,1405,-1.91141,52.44482
3,1406,-1.9114,52.44483
3,1407,-1.91139,52.44484
3,1408,-1.91138,52.44485
3,1409,-1.91137,52.44486
3,1410,-1.91136,52.44487
3,1411,-1.91135,52.44488
3,1412,-1.91134,52.44489
3,1413,-1.91133,52.4449
3,1414,-1.91132,52.44491
3,1415,-1.91131,52.44492
3,1416,-1.9113,52.44493
3,1417,-1.91129,52.44494
3,1418,-1.91128,52.44495
3,1419,-1.91127,52.44496
3,1420,-1.91126,52.44497
3,1421,-1.91125,52.44498
3,1422,-1.91124,52.44499
3,1423,-1.91123,52.445
3,1424,-1.91122,52.44501
3,1425,-1.91121,52.44502
3,1426,-1.9112,52.44503
3,1427,-1.91119,52.44504
3,1428,-1.91118,52.44505
3,1429,-1.91117,52.44506
3,1430,-1.91116,52.44507
3,1431,-1.91115,52.44508
3,1432,-1.91114,52.44509
3,1433,-1.91113,52.4451
3,1434,-1.91112,52.44511
3,1435,-1.91111,52.44512
3,1436,-1.9111,52.44513
3,1437,-1.91109,52.44514
3,1438,-1.91108,52.44515
3,1439,-1.91107,52.44516
3,1440,-1.91106,52.44517
3,1441,-1.91105,52.44518
3,1442,-1.91104,52.44519
3,1443,-1.91103,52.4452
3,1444,-1.91102,52.44521
3,1445,-1.91101,52.44522
3,1446,-1.911,52.44523
3,1447,-1.91099,52.44524
3,1448,-1.91098,52.44525
3,1449,-1.91097,52.44526
3,1450,-1.91096,52.44527
3,1451,-1.91095,52.44528
3,1452,-1.91094,52.44529
3,1453,-1.91093,52.4453
3,1454,-1.91092,52.44531
3,1455,-1.91091,52.44532
3,1456,-1.9109,52.44533
3,1457,-1.91089,52.44534
3,1458,-1.91088,52.44535
3,1459,-1.91087,52.44536
3,1460,-1.91086,52.44537
3,1461,-1.91085,52.44538
3,1462,-1.91084,52.44539
3,1463,-1.91083,52.4454
3,1464,-1.91082,52.44541
3,1465,-1.91081,52.44542
3,1466,-1.9108,52.44543
3,1467,-1.91079,52.44544
3,1468,-1.91078,52.44545
3,1469,-1.91077,52.44546
3,1470,-1.91076,52.44547
3,1471,-1.91075,52.44548
3,1472,-1.91074,52.44549
3,1473,-1.91073,52.4455
3,1474,-1.91072,52.44551
3,1475,-1.91071,52.44552
3,1476,-1.9107,52.44553
3,1477,-1.91069,52.44554
3,1478,-1.91068,52.44555
3,1479,-1.91067,52.44556
3,1480,-1.91066,52.44557
3,1481,-1.91065,52.44558
3,1482,-1.91064,52.44559
3,1483,-1.91063,52.4456
3,1484,-1.91062,52.44561
3,1485,-1.91061,52.44562
3,1486,-1.9106,52.44563
3,1487,-1.91059,52.44564
3,1488,-1.91058,52.44565
3,1489,-1.91057,52.44566
3,1490,-1.91056,52.44567
3,1491,-1.91055,52.44568
3,1492,-1.91054,52.44569
3,1493,-1.91053,52.4457
3,1494,-1.91052,52.44571
3,1495,-1.91051,52.44572
3,1496,-1.9105,52.44573
3,1497,-1.91049,52.44574
3,1498,-1.91048,52.44575
3,1499,-1.91047,52.44576
3,1500,-1.91046,52.44577
3,1501,-1.91045,52.44578
3,1502,-1.91044,52.44579
3,1503,-1.91043,52.4458
3,1504,-1.91042,52.44581
3,1505,-1.91041,52.44582
3,1506,-1.9104,52.44583
3,1507,-1.91039,52.44584
3,1508,-1.91038,52.44585
3,1509,-1.91037,52.44586
3,1510,-1.91036,52.44587
3,1511,-1.91035,52.44588
3,1512,-1.91034,52.44589
3,1513,-1.91033,52.4459
3,1514,-1.91032,52.44591
3,1515,-1.91031,52.44592
3,1516,-1.9103,52.44593
3,1517,-1.91029,52.44594
3,1518,-1.91028,52.44595
3,1519,-1.91027,52.44596
3,1520,-1.91026,52.44597
3,1521,-1.91025,52.44598
3,1522,-1.91024,52.44599
3,1523,-1.91023,52.446
3,1524,-1.91022,52.44601
3,1525,-1.91021,52.44602
3,1526,-1.9102,52.44603
3,1527,-1.91019,52.44604
3,1528,-1.91018,52.44605
3,1529,-1.91017,52.44606
3,1530,-1.91016,52.44607
3,1531,-1.91015,52.44608
3,1532,-1.91014,52.44609
3,1533,-1.91013,52.4461
3,1534,-1.91012,52.44611
3,1535,-1.91011,52.44612
3,1536,-1.9101,52.44613
3,1537,-1.91009,52.44614
3,1538,-1.91008,52.44615
3,1539,-1.91007,52.44616
3,1540,-1.91006,52.44617
3,1541,-1.91005,52.44618
3,1542,-1.91004,52.44619
3,1543,-1.91003,52.4462
3,1544,-1.91002,52.44621
3,1545,-1.91001,52.44622
3,1546,-1.91,52.44623
3,1547,-1.90999,52.44624
3,1548,-1.90998,52.44625
3,1549,-1.90997,52.44626
3,1550,-1.90996,52.44627
3,1551,-1.90995,52.44628
3,1552,-1.90994,52.44629
3,1553,-1.90993,52.4463
3,1554,-1.90992,52.44631
3,1555,-1.90991,52.44632
3,1556,-1.9099,52.44633
3,1557,-1.90989,52.44634
3,1558,-1.90988,52.44635
3,1559,-1.90987,52.44636
3,1560,-1.90986,52.44637
3,1561,-1.90985,52.44638
3,1562,-1.90984,52.44639
3,1563,-1.90983,52.4464
3,1564,-1.90982,52.44641
3,1565,-1.90981,52.44642
3,1566,-1.9098,52.44643
3,1567,-1.90979,52.44644
3,1568,-1.90978,52.44645
3,1569,-1.90977,52.44646
3,1570,-1.90976,52.44647
3,1571,-1.90975,52.44648
3,1572,-1.90974,52.44649
3,1573,-1.90973,52.4465
3,1574,-1.90972,52.44651
3,1575,-1.90971,52.44652
3,1576,-1.9097,52.44653
3,1577,-1.90969,52.44654
3,1578,-1.90968,52.44655
3,1579,-1.90967,52.44656
3,1580,-1.90966,52.44657
3,1581,-1.90965,52.44658
3,1582,-1.90964,52.44659
3,1583,-1.90963,52.4466
3,1584,-1.90962,52.44661
3,1585,-1.90961,52.44662
3,1586,-1.9096,52.44663
3,1587,-1.90959,52.44664
3,1588,-1.90958,52.44665
3,1589,-1.90957,52.44666
3,1590,-1.90956,52.44667
3,1591,-1.90955,52.44668
3,1592,-1.90954,52.44669
3,1593,-1.90953,52.4467
3,1594,-1.90952,52.44671
3,1595,-1.90951,52.44672
3,1596,-1.9095,52.44673
3,1597,-1.90949,52.44674
3,1598,-1.90948,52.44675
3,1599,-1.90947,52.44676
3,1600,-1.90946,52.44677
3,1601,-1.90945,52.44678
3,1602,-1.90944,52.44679
3,1603,-1.90943,52.4468
3,1604,-1.90942,52.44681
3,1605,-1.90941,52.44682
3,1606,-1.9094,52.44683
3,1607,-1.90939,52.44684
3,1608,-1.90938,52.44685
3,1609,-1.90937,52.44686
3,1610,-1.90936,52.44687
3,1611,-1.90935,52.44688
3,1612,-1.90934,52.44689
3,1613,-1.90933,52.4469
3,1614,-1.90932,52.44691
3,1615,-1.90931,52.44692
3,1616,-1.9093,52.44693
3,1617,-1.90929,52.44694
3,1618,-1.90928,52.44695
3,1619,-1.90927,52.44696
3,1620,-1.90926,52.44697
3,1621,-1.90925,52.44698
3,1622,-1.90924,52.44699
3,1623,-1.90923,52.447
3,1624,-1.90922,52.44701
3,1625,-1.90921,52.44702
3,1626,-1.9092,52.44703
3,1627,-1.90919,52.44704
3,1628,-1.90918,52.44705
3,1629,-1.90917,52.44706
3,1630,-1.90916,52.44707
3,1631,-1.90915,52.44708
3,1632,-1.90914,52.44709
3,1633,-1.90913,52.4471
3,1634,-1.90912,52.44711
3,1635,-1.90911,52.44712
3,1636,-1.9091,52.44713
3,1637,-1.90909,52.44714
3,1638,-1.90908,52.44715
3,1639,-1.90907,52.44716
3,1640,-1.90906,52.44717
3,1641,-1.90905,52.44718
3,1642,-1.90904,52.44719
3,1643,-1.90903,52.4472
3,1644,-1.90902,52.44721
3,1645,-1.90901,52.44722
3,1646,-1.909,52.44723
3,1647,-1.90899,52.44724
3,1648,-1.90898,52.44725
3,1649,-1.90897,52.44726
3,1650,-1.90896,52.44727
3,1651,-1.90895,52.44728
3,1652,-1.90894,52.44729
3,1653,-1.90893,52.4473
3,1654,-1.90892,52.44731
3,1655,-1.90891,52.44732
3,1656,-1.9089,52.44733
3,1657,-1.90889,52.44734
3,1658,-1.90888,52.44735
3,1659,-1.90887,52.44736
3,1660,-1.90886,52.44737
3,1661,-1.90885,52.44738
3,1662,-1.90884,52.44739
3,1663,-1.90883,52.4474
3,1664,-1.90882,52.44741
3,1665,-1.90881,52.44742
3,1666,-1.9088,52.44743
3,1667,-1.90879,52.44744
3,1668,-1.90878,52.44745
3,1669,-1.90877,52.44746
3,1670,-1.90876,52.44747
3,1671,-1.90875,52.44748
3,1672,-1.90874,52.44749
3,1673,-1.90873,52.4475
3,1674,-1.90872,52.44751
3,1675,-1.90871,52.44752
3,1676,-1.9087,52.44753
3,1677,-1.90869,52.44754
3,1678,-1.90868,52.44755
3,1679,-1.90867,52.44756
3,1680,-1.90866,52.44757
3,1681,-1.90865,52.44758
3,1682,-1.90864,52.44759
3,1683,-1.90863,52.4476
3,1684,-1.90862,52.44761
3,1685,-1.90861,52.44762
3,1686,-1.9086,52.44763
3,1687,-1.90859,52.44764
3,1688,-1.90858,52.44765
3,1689,-1.90857,52.44766
3,1690,-1.90856,52.44767
3,1691,-1.90855,52.44768
3,1692,-1.90854,52.44769
3,1693,-1.90853,52.4477
3,1694,-1.90852,52.44771
3,1695,-1.90851,52.44772
3,1696,-1.9085,52.44773
3,1697,-1.90849,52.44774
3,1698,-1.90848,52.44775
3,1699,-1.90847,52.44776
3,1700,-1.90846,52.44777
3,1701,-1.90845,52.44778
3,1702,-1.90844,52.44779
3,1703,-1.90843,52.4478
3,1704,-1.90842,52.44781
3,1705,-1.90841,52.44782
3,1706,-1.9084,52.44783
3,1707,-1.90839,52.44784
3,1708,-1.90838,52.44785
3,1709,-1.90837,52.44786
3,1710,-1.90836,52.44787
3,1711,-1.90835,52.44788
3,1712,-1.90834,52.44789
3,1713,-1.90833,52.4479
3,1714,-1.90832,52.44791
3,1715,-1.90831,52.44792
3,1716,-1.9083,52.44793
3,1717,-1.90829,52.44794
3,1718,-1.90828,52.44795
3,1719,-1.90827,52.44796
3,1720,-1.90826,52.44797
3,1721,-1.90825,52.44798
3,1722,-1.90824,52.44799
3,1723,-1.90823,52.448
3,1724,-1.90822,52.44801
3,1725,-1.90821,52.44802
3,1726,-1.9082,52.44803
3,1727,-1.90819,52.44804
3,1728,-1.90818,52.44805
3,1729,-1.90817,52.44806
3,1730,-1.90816,52.44807
3,1731,-1.90815,52.44808
3,1732,-1.90814,52.44809
3,1733,-1.90813,52.4481
3,1734,-1.90812,52.44811
3,1735,-1.90811,52.44812
3,1736,-1.9081,52.44813
3,1737,-1.90809,52.44814
3,1738,-1.90808,52.44815
3,1739,-1.90807,52.44816
3,1740,-1.90806,52.44817
3,1741,-1.90805,52.44818
3,1742,-1.90804,52.44819
3,1743,-1.90803,52.4482
3,1744,-1.90802,52.44821
3,1745,-1.90801,52.44822
3,1746,-1.908,52.44823
3,1747,-1.90799,52.44824
3,1748,-1.90798,52.44825
3,1749,-1.90797,52.44826
3,1750,-1.90796,52.44827
3,1751,-1.90795,52.44828
3,1752,-1.90794,52.44829
3,1753,-1.90793,52.4483
3,1754,-1.90792,52.44831
3,1755,-1.90791,52.44832
3,1756,-1.9079,52.44833
3,1757,-1.90789,52.44834
4,1758,-1.83291,52.44307
4,1759,-1.83292,52.44306
4,1760,-1.83293,52.44305
4,1761,-1.83294,52.44304
4,1762,-1.83295,52.44303
4,1763,-1.83296,52.44302
4,1764,-1.83297,52.44301
4,1765,-1.83298,52.443
4,1766,-1.83299,52.44299
4,1767,-1.833,52.44298
4,1768,-1.83301,52.44297
4,1769,-1.83302,52.44296
4,1770,-1.83303,52.44295
4,1771,-1.83304,52.44294
4,1772,-1.83305,52.44293
4,1773,-1.83306,52.44292
4,1774,-1.83307,52.44291
4,1775,-1.83308,52.4429
4,1776,-1.83309,52.44289
4,1777,-1.8331,52.44288
4,1778,-1.83311,52.44287
4,1779,-1.83312,52.44286
4,1780,-1.83313,52.44285
4,1781,-1.83314,52.44284
4,1782,-1.83315,52.44283
4,1783,-1.83316,52.44282
4,1784,-1.83317,52.44281
4,1785,-1.83318,52.4428
4,1786,-1.83319,52.44279
4,1787,-1.8332,52.44278
4,1788,-1.83321,52.44277
